id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1186,Hewlett Packard Enterprise,corporation,https://www.hpe.com/us/en/home.html,"Hewlett Packard Enterprise (HPE) is an American multinational enterprise information technology company focusing on digital transformation solutions. HPE delivers comprehensive data center solutions including intelligent edge, hybrid IT, storage, server, and networking products. Their offerings span cloud solutions, security, big data analytics, and financial services for enterprise customers worldwide.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1438/hpe-logo.png,,,,1,my.ai.se,,55,2025-11-12 08:59:46,5560842139,Hewlett Packard Enterprise Sverige AB,HEWLETT PACKARD ENTERPRISE AB,,169 85,STOCKHOLM,0180,Stockholm,,,4,8,200-499 anställda,1,Är verksam,49,Övriga aktiebolag,1972-01-01,1972-01-01,62020,Datakonsultverksamhet,62010,Dataprogrammering,2024,10,1 000 000 - 4 999 999 tkr,0851794000,reception.stockholm@hpe.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Research & Development, IT & Software, Innovation",,"Competence & Expertise, Technology, Data"
1187,Textual,startup,https://textual.ai/,Automated Content Writer Create high-quality texts with the help of AI Textual provides a platform for both single copywriters that need help and Enterprise organisations that have a scaling pain when it comes to copywriting and translations.,VÄSTRA FRÖLUNDA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1450/textual_logo_black.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5569045452,Textual AB,GEMOLL,RUBINGATAN 47,421 53,VÄSTRA FRÖLUNDA,1480,Göteborg,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2024-11-25,2012-10-02,58290,Utgivning av annan programvara,,,2024,3,1 000 - 4 999 tkr,,gemoll@gmail.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Retail,,,Usecases & Inspiration
1189,Ramboll Management Consulting,supplier,https://se.ramboll.com/management-consulting,Teknik för teknikens skull är meningslös. Men rätt använd kan den förbättra både vardagen och världen. Ramboll är en ledande samhällsrådgivare med 16 000 experter i 35 länder som designar framtidens städer och samhällen. Vi drivs av nytänkande lösningar och tror på att ge tillbaka till samhället. Som stiftelseägt bolag har vi möjlighet att leva efter våra värderingar och arbeta långsiktigt med att skapa hållbara samhällen där människor och miljö blomstrar.,STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1536/Ramboll.png,,,,1,my.ai.se,,70,2025-10-15 16:50:01,5566104724,Ramboll Management Consulting AB,,BOX 17009,104 62,STOCKHOLM,0180,Stockholm,,,4,6,50-99 anställda,1,Är verksam,49,Övriga aktiebolag,2001-11-13,2001-05-29,70220,Konsultverksamhet avseende företags organisation,,,2024,8,100 000 - 499 999 tkr,0856849440,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,,,
1193,Ferritico AB,startup,https://www.ferritico.com/,"WE DIGITALIZE THE STEEL INDUSTRY Trial-and-error novel steel development can be time and resource consuming while conventional steel product manufacturing and implementation are still to be optimized. Being steel specialists with extensive experience in steel research and consultancy, we help our customers to analyze and develop their processes and to improve business performance through digitalization.​ ​ We offer our customers the Ferritico steel properties and process simulation SaaS, where metallurgical know-how and powerful machine learning models are combined to help you simulate various steel characteristics. The machine learning software supports the entire value chain of steel, enabling faster novel steel development as well as steel product manufacturing process development and optimization.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1467/logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5590816020,Ferritico AB,OPENLAB,VALHALLAVÄGEN 79,114 28,STOCKHOLM,0182,Nacka,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2017-02-28,2016-10-25,72190,Annan naturvetenskaplig och teknisk forskning och utveckling,,,2024,1,1 - 499 tkr,,joakim.odqvist@gmail.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Research, Manufacturing","Research & Development, Customer Service & Support",,"Competence & Expertise, Technology, Data"
1194,Aixia,supplier,https://www.aixia.se,"Aixia – AI Made in Sweden.Since 2016, Aixia has been at the forefront of designing, building, and delivering complete AI Factories. As an Nvidia Elite Partner and one of the few DGX SuperPOD-capable partners in Europe, we help organizations move from data to deployment—fast. At the heart of our offering is AiQu, our powerful, intuitive AI development platform. AiQu is technology-agnostic, enabling teams to develop, train, and scale AI models without vendor lock-in or complex setup. It’s built for agility, ease of use, and rapid integration into any environment—from research to production. With AiQu, you get AI development freedom, backed by performance-grade infrastructure and MLOps best practices. We specialize in industrial AI, with a strong focus on vision-based automation and quality control. From real-time defect detection to predictive maintenance and high-precision inspection, our applied AI solutions are built to meet the rigorous demands of manufacturing and production environments. Our systems integrate seamlessly with existing production lines, enhancing accuracy, traceability, and efficiency. With Swedish-based data center resources, deep in-house expertise, and a proven track record across industries, Aixia is your partner for AI that works in the real world.",GÖTEBORG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/10893/cgit_logo_cmyk.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5567188759,Aixia AB,,HÄLSINGEGATAN 10,414 63,GÖTEBORG,1480,Göteborg,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2007-02-27,2007-01-09,62010,Dataprogrammering,62020,Datakonsultverksamhet,2024,8,100 000 - 499 999 tkr,,info@aixia.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Research & Development, IT & Software, Sales, Engineering, Innovation",,"Ecosystem & Partners, Competence & Expertise, Technology, Vision & Strategy"
1195,Tendium,startup,https://tendium.ai,"Tendium is using ML, NLP and smart automation to simplify public procurement processes, making data for decision making accessible and actionable for both suppliers and buyers in the public sector marketplace.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1482/Tendium-logotyp.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,5591696843,Tendium AB,,BOX 4122,102 63,STOCKHOLM,0180,Stockholm,,,1,6,50-99 anställda,1,Är verksam,49,Övriga aktiebolag,2018-12-18,2018-09-11,62010,Dataprogrammering,,,2024,6,20 000 - 49 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Purchasing & Procurement, Sales",,"Ecosystem & Partners, Technology"
1197,Applied AI,supplier,https://www.appliedai.de,Shaping Europe’s innovative power in AI appliedAI is Europe’s largest initiative for the application of leading edge trustworthy AI technology with the vision to shape Europe’s innovative power in AI. appliedAI was formed as trustworthy initiative that acts both as enabler and innovator. Based on our ecosystem we strengthen the value creation building global AI champions.,SUNDSVALL,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1511/AppliedAI_Logo.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,5595247346,Applied AI Sweden AB,,MALMÖVÄGEN 61,857 30,SUNDSVALL,2281,Sundsvall,,,1,2,1-4 anställda,1,Är verksam,49,Övriga aktiebolag,2025-05-26,2025-03-31,58290,Utgivning av annan programvara,62010,Dataprogrammering,,0,,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,,,,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Organization, Vision & Strategy"
1201,Meta Bytes,supplier,https://www.metabytes.se/,"Meta Bytes levererar innovativa techlösningar med damn good business impact i centrum. Vi är mer än en utvecklingspartner - vi är er strategiska techpartner, som förstår er verksamhet, guidar er och ser till att ni gör rätt val, varje gång. Med fokus på digitalisering, automatisering och långsiktigt partnerskap bygger vi allt från molnbaserade system till skräddarsydd mjukvara, ofta med AI-drivna komponenter. Våra lösningar hjälper företag att arbeta smartare, mer effektivt och hållbart – och att växa i takt med sina ambitioner.",LAHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1579/Brain_purple@4x.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5590768056,Meta Bytes AB,,LANTMANNAGATAN 6,312 32,LAHOLM,1381,Laholm,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2016-11-08,2016-09-27,62020,Datakonsultverksamhet,,,2024,5,10 000 - 19 999 tkr,0793065105,admin@metabytes.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Information Technology, Consulting & Advisory, Manufacturing","Research & Development, IT & Software, Management & Leadership, Operations, Security, Engineering, Innovation",,"Usecases & Inspiration, Competence & Expertise, Technology, Vision & Strategy"
1204,Ekkono Solutions AB,startup,https://www.ekkono.ai,"Ekkono is a software company that does Edge Machine Learning. Based on 7+ years of university research, Ekkono was founded in 2016, and has the unique ability to run even on sensor-size of devices, while still doing individual, incremental learning at the edge, which enables customers like ABB, Volvo, Siemens Energy, Alfa Laval and Sandvik to do customized maintenance and performance optimization on their products.",VARBERG,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1599/Ekkono_Logo_Large.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,5590835129,Ekkono Solutions AB,,BÄCKGATAN 36,432 44,VARBERG,1383,Varberg,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2016-11-22,2016-11-08,62010,Dataprogrammering,,,2024,5,10 000 - 19 999 tkr,,patrik.durvik@ekkono.ai,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Information Technology,"Research & Development, Innovation",,"Usecases & Inspiration, Technology, Vision & Strategy"
1205,Gimic,startup,https://gimic.se,"Turn images into solutions Artificial Intelligence has given strong promises to deliver new improved solutions across industries. We at Gimic are happy to be a part of holding these promises true in our persuit for a smarter industry. Our achievements thus far have shown manufacturers of all kinds the benefits artificial intelligence has to offer them already today. We as a team at Gimic are proud to say that our solution is now running at several locations across Sweden and performs effective visual production inspections, and monitors processes to alert in real time before something goes wrong. What is our ambition? We strive to always listen and understand our customer's obstacles they face to deliver a solution that solves their problems, and to help them gain greater customer trust and unlock new growth opportunities. With the innovative and competent spirit of our team we create automation solutions for todays and tomorrows manufacturers and warehouses.",VÄXJÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1613/Gimic-Logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5591416846,Gimic AB,,HJORTVÄGEN 8,352 45,VÄXJÖ,0780,Växjö,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2018-02-27,2018-01-03,62010,Dataprogrammering,,,2024,4,5 000 - 9 999 tkr,,henrik.arvsell@gimic.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Manufacturing,Production,,Data
1207,Stream Analyze,startup,https://streamanalyze.com/,"Stream Analyze delivers easy-to-use infrastructure and tools for developing, deploying, running, and managing analytical AI models on fleets of distributed edge devices. We envision a world where every device, machine, and asset is powered by analytical edge AI, and Stream Analyze Platform will be considered the industry standard for enabling this transformation. Our small footprint enables deployment on resource-constrained edge devices, while our ability to orchestrate massive fleets of smart devices caters to industrial-scale operations. Backed by 30 years of academic research, Stream Analyze is driven by our customers' success on the edge. Learn more about our ground-breaking solutions at our website.",UPPSALA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/17869/Logo.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5590006481,Stream Analyze Sweden AB,,SMEDSGRÄND 5 B,753 20,UPPSALA,0380,Uppsala,,,1,4,10-19 anställda,1,Är verksam,49,Övriga aktiebolag,2015-04-21,2015-01-20,62010,Dataprogrammering,,,2024,5,10 000 - 19 999 tkr,,erik@streamanalyze.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Financial, Automotive, Healthcare & Life Sciences, Space, Forestry & Wood, Telecommunications, Manufacturing","Accounting & Finance, Research & Development, Operations, Production",,"Technology, Data"
1208,Unibap,startup,https://unibap.com/,"We at Unibap create intelligent vision solutions to automate production flows in industry on Earth and revolutionizes the space industry with our innovative SpaceCloud® cloud computing ecosystem which offers on-orbit timely data generation, storage, and analytics for small to large satellites, deep space exploration, and space robotics. All with the help of artificial intelligence and machine learning. Some of our customers and partners are The European Space Agency (ESA), NASA, Husqvarna, Sandvik, Northvolt and Saab.",UPPSALA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1660/logga.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Information Technology, Space","IT & Software, Innovation",,"Usecases & Inspiration, Ecosystem & Partners, Data"
1211,rebase.energy,startup,https://www.rebase.energy/,Empowering energy innovators with data and digital tools to plan and optimise distributed energy resources.,KUNGÄLV,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1692/rebaseenergy-logo-1-vertical-black.png,,,,1,my.ai.se,,65,2025-10-15 16:50:01,5563650968,REBASE AKTIEBOLAG,,SVARVAREGATAN 19 A,442 34,KUNGÄLV,1480,Göteborg,,,1,3,5-9 anställda,1,Är verksam,49,Övriga aktiebolag,1991-07-09,1990-01-08,46742,Partihandel med VVS-varor,,,2024,5,10 000 - 19 999 tkr,,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,Energy,"Operations, Innovation",,"Usecases & Inspiration, Technology, Data"
1213,NetApp,corporation,https://www.netapp.com/,"NetApp is a global cloud-powered, data-centric software company that enables organizations to lead with data in an era of accelerated digital transformation, headquartered in San Jose, California. The company provides systems, software and cloud services that allow customers to run their applications optimally from data center to cloud, whether they develop in the cloud, move to the cloud or create their own cloud-like experiences on site. NetApp has been ranked in the Fortune 500 since 2012. NetApp was founded in 1992 with a stock exchange listing in 1995 and offers cloud data services for managing applications and data both online and physically.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1744/na_logo_black_rgb.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,5566103619,NetApp Sweden AB,SCANDINAVIAN TRUST AB,BIRGER JARLSGATAN 12,114 34,STOCKHOLM,0191,Sigtuna,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2001-11-13,2001-05-19,46510,Partihandel med datorer och kringutrustning samt programvara,62010,Dataprogrammering,2024,9,500 000 - 999 999 tkr,0859469580,,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,J,"Retail, Energy, Financial, Automotive, Research, Healthcare & Life Sciences, Information Technology, Municipality, Food & Farming, Authority & Agency, Space, Forestry & Wood, Telecommunications, Manufacturing, Transportation & Logistics, Education, Media, Region",IT & Software,,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Technology, Vision & Strategy, Data"
