id,name,type,website,description,location_city,location_country,location_greater_stockholm,logo_url,owner,maturity,accepts_interns,is_swedish,source,metadata_source_url,data_quality_score,last_updated,has_scb_enrichment,organization_number,scb_company_name,co_address,post_address,post_code,post_city,municipality_code,municipality,county_code,county,num_workplaces,employee_size_code,employee_size,company_status_code,company_status,legal_form_code,legal_form,start_date,registration_date,industry_1_code,industry_1,industry_2_code,industry_2,revenue_year,revenue_size_code,revenue_size,phone,email,employer_status_code,employer_status,vat_status_code,vat_status,export_import,sectors,domains,ai_capabilities,dimensions
1152,Rek.ai,startup,https://rek.ai,"Rek.ai är en lättanvänd saas-tjänst som kan installeras med hjälp av javascript på webbplatser, intranät och i appar. Tex som här på my.ai, där rek.ai visar personaliserade rekommendationer i högerspalten. I grundutförandet baseras rekommendationerna från tjänsten på anonym besöksdata, men har en rad anpassningsbara faktorer. E-com och tech-företag har förbättrat användarupplevelsen med hjälp av automatiserade rekommendationer under lång tid. Nu ser vi en tydlig trend, där alla typer av webbplatser går mot att serva användarna med relevant innehåll. Vi har skapat en rekommendationsmotor, baserad på deep learning teknik, som går att använda för att föreslå relevanta länkar, nyheter, sökord och navigering. Rek.ai har över 100 aktiva AI-projekt som automatiskt tränas och installeras varje dygn.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4890/logo-rekai-blue-white-bg@2x.png,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Retail, Municipality, Authority & Agency, Education, Media, Region","Customer Service & Support, Marketing & Communications, Operations, Human Resources, Sales",,"Usecases & Inspiration, Execution, Organization, Technology, Vision & Strategy, Data"
1153,Adopticum,organizer,,,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/665/Screenshot-2021-11-18-at-10.17.32.png,,,,1,my.ai.se,,30,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,Thermaiscan Technology AB,startup,https://www.thermaiscan.com,"Thermaiscan is a health tech startup focusing on predictive medicine with the use of AI, thermal technology and smartphones. We innovate for a healthier tomorrow and our main passion is to solve the problem of late detection of breast cancer and save lives. When our breast cancer pre-screening tool that detects in early stage is live on the market we will focus on other services & health problems.",LIDINGÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/676/Symbol_L.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5592502412,Thermaiscan Technology AB,ARMEN AGHINYAN,OPTIKVÄGEN 8 A,181 55,LIDINGÖ,0180,Stockholm,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2020-06-15,2020-04-06,62010,Dataprogrammering,,,2024,1,1 - 499 tkr,,armen@thermaiscan.com,0,Har aldrig varit registrerad som arbetsgivare,1,Är registrerad för moms,N,Healthcare & Life Sciences,Research & Development,,Technology
1155,University of Helsinki,academia,https://www.helsinki.fi/sv,University of Helsinki,,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/716/HY__LD01_LogoFP_EN_B3____BW.png,,,,1,my.ai.se,,50,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,,,
1156,Chalmers,academia,https://www.chalmers.se,"Chalmers University of Technology in Gothenburg conducts research and education in technology and natural sciences at a high international level. The university has 3100 employees and 10,000 students, and offers education in engineering, science, shipping and architecture. With scientific excellence as a basis, Chalmers promotes knowledge and technical solutions for a sustainable world. Through global commitment and entrepreneurship, we foster an innovative spirit, in close collaboration with wider society. The EU’s biggest research initiative – the Graphene Flagship – is coordinated by Chalmers. We are also leading the development of a Swedish quantum computer. Chalmers was founded in 1829 and has the same motto today as it did then: Avancez – forward",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/718/Chalmers.png,,,,1,my.ai.se,,80,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Education,,,
1157,Skyqraft,startup,https://www.skyqraft.com/,"Skyqraft is on a mission to revolutionize the infrastructure inspection market. We are a team of experts, with extensive and in depth expertise within power line inspections, machine learning and computer vision, drone operations, customer service and business management. We believe that this diversity in experience is a major factor contributing to our success, making us a knowledgeable, trustworthy partner. Founded in Sweden. Skyqraft is an innovative technology company helping utilities make better decisions about their grids. Leveraging artificial intelligence, aerial grid images are converted into powerful and usable management information. By analyzing and visually displaying grid insights, Skyqraft enables you to make smarter, more sustainable and cost-efficient daecisions about your grid maintenance. Our progress Today, Skyqraft is a trusted partner of some of the most forward looking and influential utility companies in Europe and North America, providing them with data and insights needed to plan and maintain tomorrow’s linear infrastructure . Skyqraft offers low upfront costs and limited technical barriers to get started with our software and services. Predict and avoid equipment breakdowns When your grid and equipment is constantly running - affected by harsh weather, growing vegetation and aging materials - they will inevitably break down. Skyqraft’s software gives you an accurate inventory and ensures when those unplanned breakdowns happen, you have powerful visuals and metrics of the grid, making maintenance planning more efficient. Keep maintenance costs to a minimum Skyqraft analytics provides you with full visual understanding of your grid, allowing you to make the most cost-effective decisions for your maintenance organization. Access a visual data hub for your grid Skyqraft allows all relevant functions of your organization to access the visual data, improving communication between grid owners, vegetation management, line workers and maintenance staff. Skyqraft’s software allows you to instantly pull data, add comments and see comment history, share visual data internally, generate reports and more.In addition, Skyqraft supports seamless integration to all major AMS systems Enable a safer and more sustainable environment Co2 emissions saved, costs lowered and a safer work environment achieved as fewer site visits are needed. Planning of maintenance work can be done through Skyqraft’s software from your office desk.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/4821/1648536062142.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Automotive, Information Technology, Telecommunications, Transportation & Logistics","Sustainability / Ethics / CSR, Purchasing & Procurement, Operations",,"Usecases & Inspiration, Technology, Data"
1158,Santa Marta AB,startup,https://www.santamarta.se,"Effective Automation for Real Business Santa Marta AB is a Swedish company born in 2020, so we are very young… but our team has been working in the IT world for many years, helping companies from different sectors to digitize and automate their processes. Our key product is Laura, a multifunctional cloud system for process automation.",EKERÖ,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/792/Logo_long_blue[2305843009367697954].png.png.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5592501232,Santa Marta AB,,KASTARGRÄND 13,178 36,EKERÖ,0180,Stockholm,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2020-04-14,2020-03-30,62020,Datakonsultverksamhet,,,2024,2,500 - 999 tkr,,eduardo.valdelomar@outlook.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Retail, Financial, Automotive, Healthcare & Life Sciences, Information Technology, Municipality, Food & Farming, Authority & Agency, Space, Telecommunications, Manufacturing, Transportation & Logistics, Education, Media, Region","Accounting & Finance, Research & Development, Sustainability / Ethics / CSR, Purchasing & Procurement, IT & Software, Legal & Compliance, Customer Service & Support, Marketing & Communications, Operations, Human Resources, Production, Sales",,"Execution, Competence & Expertise, Organization, Technology"
1159,Smartergy,startup,https://smartergy.se/,"BENEFITS FOR THE WORLD We are not an ordinary company. When we started we didn’t just set up goals for the business, we aimed to make this a sustainable and meaningful business giving benefits to the world, us included. We aimed high and after a while realized that our vision attracts what our business likes best; driven people with high standards when it comes to values. People that not settles with just doing a job and then go home. Instead they want to contribute to the world and others for real. Myself I found that just being a good engineer and manager in the board of a consultant company wasn’t enough. I wanted to see, feel and measure directly how my efforts led to lesser CO2 consumption. This led me to investing time in cleantech products, taking initiative in their development and marketing. Today I run Mutual Benefits and SMARTERGY as a CEO and am involved in several products and projects within cleantech and AI, – because I love it. I have the inner drive to change and the values making me want to create benefits for the world for real.",VÄSTRA FRÖLUNDA,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/860/Smartergy_Huvudlogga-(BlåVit)_Ted.png.png-display.jpg.jpg.jpg,,,,1,my.ai.se,,85,2025-10-15 16:50:01,1,5567347322,Smartergy AB,,TURMALINGATAN 1 A,421 60,VÄSTRA FRÖLUNDA,1480,Göteborg,,,1,1,0 anställda,1,Är verksam,49,Övriga aktiebolag,2014-02-11,2007-08-04,70220,Konsultverksamhet avseende företags organisation,,,2024,1,1 - 499 tkr,,karin.jarhall@mutualbenefits.se,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,Transportation & Logistics,Sustainability / Ethics / CSR,,Technology
1160,DIGG - Agency for Digital Government,publicsector,https://www.digg.se/,"Our mission is to digitalise Sweden In order to achieve a sustainable welfare society, the digitalisation of Sweden needs to be intensified. That is the purpose of DIGG. Together with the entire public administration, we strive to make the transition happen – and benefit all.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/865/digg-logga.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Authority & Agency,"Research & Development, IT & Software, Legal & Compliance",,"Usecases & Inspiration, Ecosystem & Partners, Execution, Competence & Expertise, Culture & Mindset, Organization, Technology, Vision & Strategy, Data"
1161,Volvo Cars,corporation,https://www.volvocars.com/,"From the very outset Volvo Cars has been a brand for people who care about the world we live in and the people around us. We have made it our mission to make life easier, better and safer for everyone.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/886/286708_Volvo_Iron_Mark.jpg,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Automotive,"Research & Development, IT & Software, Legal & Compliance, Customer Service & Support, Marketing & Communications, Operations, Production",,"Usecases & Inspiration, Technology, Data"
1162,Sahlgrenska Universitetssjukhuset,publicsector,https://www.sahlgrenska.se,"Kompetens och omtanke På Sahlgrenska Universitetssjukhuset finns kompetensen att utföra de allra mest avancerade behandlingar och ingrepp som dagens medicinska utveckling tillåter. Samtidigt är omtanken och omvårdnaden om patienten vårt främsta fokus. För att kunna garantera kvalitet är ständig utveckling och förbättring ett viktigt mål. Som ett av landets största universitetssjukhus har vi närheten till allt det som erbjuds inom utbildning och forskning på Sahlgrenska akademin vid Göteborgs universitet. Bredd och djup Sahlgrenska Universitetssjukhuset fungerar som ett länssjukhus för invånarna i Göteborgsområdet. I Västra Götalandsregionens är vi en motor för hälso- och sjukvårdsutvecklingen. Patienter från hela regionen kommer hit för olika specialistbehandlingar och kunskap förs också ut till regionen. Vi har spetskompetens inom cirka 25 specialiteter och behandlar patienter från hela Sverige. Det gäller bland annat hjärt- och kärlsjukvård, rekonstruktiv kirurgi, barnsjukvård, vaccin, immunologi, reumatologi och kateterburen intervention. Barnhjärtkirurgin på vårt barnsjukhus, Drottning Silvias barn- och ungdomssjukhus, har utsetts till rikssjukvård av Socialstyrelsen. Flera platser i Göteborgsområdet Vår verksamhet finns på flera platser i Göteborgsområdet – på Sahlgrenska sjukhuset, Östra sjukhuset, Mölndals sjukhus, Högsbo sjukhus och på flera öppenvårdsmottagningar runtom i stan. Tillsammans arbetar cirka 17 000 medarbetare hos oss, vilket gör sjukhuset till en av de största arbetsplatserna i Västra Götalandsregionen.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/894/Sahlgrenska.jpeg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Healthcare & Life Sciences,,,
1163,Stockholms stad,publicsector,http://start.stockholm,"Our aim is to continuously develop Stockholm, to be there for its citizens and to make Stockholm Northern Europe's most attractive city for people and businesses looking for high quality of life, financial growth and a vibrant, knowledge-based environment.",,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/10502/StockholmsStad_logotypeStandardA3_300ppi_svart.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Municipality,"Child Protection, Accounting & Finance, Culture & Leisure, Environment, Operations, Social Services, Traffic & Infrastructure, Education & Learning, Innovation",,"Organization, Technology"
1164,Örebro University,academia,https://www.oru.se/english/,"Our vision is to be a university that leads towards a knowledge-driven society. Örebro University currently ranks among the top 500 universities in the world according to Times Higher Education 2022. For a few years now, we have also been included on the Shanghai ranking (ARWU) and most recently on the Leiden ranking. Close ties between teaching and learning, research and collaboration, are the mutual starting points for all activities. We offer many attractive professional degree programmes in, among others, medicine, psychology, law and engineering. The university has strong research within medicine, psychology, environmental science and computer science.",ÖREBRO,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/997/Logo_txt_runt_farg_ENG.jpg,,,,1,my.ai.se,,80,2025-10-15 16:50:01,0,,,,,70182,ÖREBRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Research & Development,,Competence & Expertise
1165,Stockfiller,startup,http://en.stockfiller.com/,"Stockfiller for Suppliers With Stockfiller you can make your daily business more efficient, increase your sales and at the same time improve your margins. Stockfiller is used by 500+ suppliers throughout the world and is suitable for all sizes and categories of suppliers. Get in touch now to hear more about how Stockfiller can change your business.",STOCKHOLM,Sweden,,https://aihubtest-bucket.s3.eu-north-1.amazonaws.com/public/storage/images/1043/Copy-of-NewLogo-Green-XLarge.png,,,,1,my.ai.se,,75,2025-10-15 16:50:01,1,5590031554,Stockfiller AB,,NARVAVÄGEN 12  2TR,115 22,STOCKHOLM,0180,Stockholm,,,1,5,20-49 anställda,1,Är verksam,49,Övriga aktiebolag,2015-12-22,2015-02-10,70100,Verksamheter som utövas av huvudkontor,,,2024,6,20 000 - 49 999 tkr,0735006494,hans@stockfiller.com,1,Är registrerad som vanlig arbetsgivare,1,Är registrerad för moms,N,"Retail, Food & Farming",Operations,,"Ecosystem & Partners, Data"
